#types,time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],string,string
1526758408.609418,CqFPUR3HrLGS73XEie,192.168.2.5,42848,121.147.198.186,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758408.615368,C8Q9Gd4magoLIgWVQc,192.168.2.5,45801,121.245.184.183,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758408.923593,Czt4uu3nFzaJr7vMih,192.168.2.5,40141,200.168.87.203,59353,tcp,-,2.995458,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758404.581157,ChqiIm4sozZiOZiMBj,192.168.2.5,34712,121.41.11.135,22,tcp,ssh,4.734279,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758409.609216,CMHTHQ2MtrJSvX8P0b,192.168.2.5,33496,121.95.38.89,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758409.617734,CbLWsK37roIiU7ZKLc,192.168.2.5,45423,121.31.199.245,22,tcp,-,2.991329,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758410.619110,CNtDb41a3BUMDOkSD8,192.168.2.5,49277,121.85.179.7,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758410.619517,CHvcyd4WRYvCex26bl,192.168.2.5,53950,121.241.32.116,22,tcp,-,2.999637,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758411.619146,CvSOqu1ZaYoflSOwMb,192.168.2.5,41915,121.114.142.229,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758411.621185,CroCmlxFxrnoNQek8,192.168.2.5,54484,121.177.51.60,22,tcp,-,2.997935,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758412.619131,CeBZo5Dn86MgjMMve,192.168.2.5,39614,121.124.83.219,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758412.622563,ChwTIb3xSunn69Bb62,192.168.2.5,54979,121.235.146.225,22,tcp,-,2.996564,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758409.108599,CxX7Bo3KuY9muLbNjf,192.168.2.5,34719,121.41.11.135,22,tcp,ssh,4.499678,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack,
1526758413.619499,CKU3NoD1bcTEOgKs8,192.168.2.5,56227,121.116.180.215,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758413.623980,CqOB1y1oVKioL15wF6,192.168.2.5,43736,121.70.103.149,22,tcp,-,2.995027,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758414.619295,CGXYlv3pORRu6K7V2k,192.168.2.5,56091,121.114.174.241,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758414.625322,CSiHTo4VgKYnr175Q2,192.168.2.5,59054,121.204.217.36,22,tcp,-,2.993733,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758415.626527,CtHgUW1ACbEK2NruOb,192.168.2.5,57057,121.51.87.246,22,tcp,-,2.992552,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758415.929033,ChuBsAUNmhlnYWVyf,192.168.2.5,40141,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758416.619184,C8CxBf3ZLENaz5jGtc,192.168.2.5,45423,121.31.199.245,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758416.627605,CrwbHD4o5uH11JwOs6,192.168.2.5,45949,121.142.75.43,22,tcp,-,2.991484,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758417.629122,CxQr2115VFyWfcQzGk,192.168.2.5,53950,121.241.32.116,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758417.629549,COi8373mjkRWMkOmk5,192.168.2.5,53882,121.102.190.218,22,tcp,-,2.999668,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758413.402679,CeEGaS52khzLk1qk9,192.168.2.5,34724,121.41.11.135,22,tcp,ssh,4.882688,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack,
1526758418.629361,C4Bhyd4X3wry2iwdJl,192.168.2.5,54484,121.177.51.60,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758418.630118,C2fpbJ14TmSjjozRHf,192.168.2.5,46840,121.89.52.19,22,tcp,-,2.999040,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758419.629154,CYguq52jCsl4cV2zDc,192.168.2.5,54979,121.235.146.225,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758419.632461,CGlogB32xCU64AOyN7,192.168.2.5,40474,121.144.210.90,22,tcp,-,2.996900,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758419.934526,C1Du2QtLXUOQT7jX7,192.168.2.5,40156,200.168.87.203,59353,tcp,-,2.994654,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758420.629552,CFzuZy22TUktxL28od,192.168.2.5,43736,121.70.103.149,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758420.634454,CsqNwC1rJ99HBiei1i,192.168.2.5,39680,121.134.69.249,22,tcp,-,2.994672,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758421.629355,C0MWgq1zDDEJbkZcK9,192.168.2.5,59054,121.204.217.36,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758421.635384,CcUZWN2O2SaoWPast,192.168.2.5,57606,121.123.118.45,22,tcp,-,2.993698,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758417.950112,CWbg0v11dZRYccXhDl,192.168.2.5,34730,121.41.11.135,22,tcp,ssh,4.407696,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758422.629158,CyZZUj2h1HphTUzWPh,192.168.2.5,57057,121.51.87.246,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758422.636491,CPDgS64L1dECl51dgl,192.168.2.5,47087,121.55.98.191,22,tcp,-,2.992571,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758423.629405,CVXcrA1uLBew9EHXha,192.168.2.5,45949,121.142.75.43,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758423.637793,CEVo6QzDEx0WT2aYd,192.168.2.5,39391,121.25.40.166,22,tcp,-,2.991366,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758424.639189,CmjdSG23QF3URK4dra,192.168.2.5,53882,121.102.190.218,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758424.639666,CokTelRvwQi26U7Lb,192.168.2.5,51982,121.46.245.129,22,tcp,-,2.999592,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758425.639155,C1FY3n15o5Xi2bsPM7,192.168.2.5,46840,121.89.52.19,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758425.641253,CUgRcq31Hn1VGcsN2c,192.168.2.5,60570,121.210.168.88,22,tcp,-,2.997933,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758426.639409,CXNZgG412OneYc9e8b,192.168.2.5,40474,121.144.210.90,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758426.939073,CcAOEE3kqqCln6HWP9,192.168.2.5,40156,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758426.642722,CK379NiHutujFi6zd,192.168.2.5,42555,121.201.55.163,22,tcp,-,0.369889,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526758427.639423,CxmKxl2mzr5NcEIlj1,192.168.2.5,39680,121.134.69.249,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758427.644088,Cv4pIjuxPbNfjfC9h,192.168.2.5,38078,121.245.157.225,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758422.063800,CBvcTnJp5oIhT0Sv8,192.168.2.5,34736,121.41.11.135,22,tcp,ssh,5.689657,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack,
1526758428.639375,C3ik1L3p1X6pBboEnl,192.168.2.5,57606,121.123.118.45,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758428.645430,CFqyJ245VjL2nnD3y9,192.168.2.5,59265,121.80.118.22,22,tcp,-,2.993750,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758373.925493,CtayGq4ne7fZSLYOud,61.82.195.142,3,192.168.2.5,1,icmp,-,0.000007,180,0,OTH,-,-,0,-,3,264,0,0,(empty),Benign,-,
1526758429.639178,Cik9Gb2YmMnFv5SI1k,192.168.2.5,47087,121.55.98.191,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758429.646494,CGkVxn3cdM098Sb0gk,192.168.2.5,42856,121.99.135.105,22,tcp,-,0.387448,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526758430.639208,CqjtiR1dF3pyC3oJm3,192.168.2.5,39391,121.25.40.166,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758430.945530,C1jz2220Qk8nDWZ3H,192.168.2.5,40170,200.168.87.203,59353,tcp,-,2.993652,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758430.647777,CyoLTP3lr4tr7SHJXc,192.168.2.5,49774,121.61.14.174,22,tcp,-,0.302156,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526758431.649183,CL9vR81ecCPvPQvwzd,192.168.2.5,51982,121.46.245.129,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758376.954984,CAbyCps8GYhjZYcW1,58.123.178.58,3,192.168.2.5,1,icmp,-,0.001303,180,0,OTH,-,-,0,-,3,264,0,0,(empty),Benign,-,
1526758431.649561,CxQbcC3xdEkw4n5WHj,192.168.2.5,60807,121.56.9.37,22,tcp,-,0.341466,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-,
1526758432.649235,CqVjKu3k194FmJTXD8,192.168.2.5,60570,121.210.168.88,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758432.651014,CpBr762cwMsxJSoyZc,192.168.2.5,33958,121.101.64.7,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758427.432302,CQHQyc2vCih5dRhmY9,192.168.2.5,34742,121.41.11.135,22,tcp,ssh,5.345075,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758433.651921,CNaiP61hdoe8udDWJa,192.168.2.5,39653,121.165.89.48,22,tcp,-,2.997276,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758434.653616,CpvR9b2EBTJGSbztNi,192.168.2.5,49653,121.76.8.165,22,tcp,-,2.995549,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758379.933346,CtTDsP2tt5SobNeWmb,112.191.48.26,3,192.168.2.5,1,icmp,-,-,-,-,OTH,-,-,0,-,1,88,0,0,(empty),Benign,-,
1526758435.649245,CwCog23vE6frIj30ze,192.168.2.5,59265,121.80.118.22,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758435.655109,Ceo4jx36QUd16jiwvd,192.168.2.5,36614,121.77.218.78,22,tcp,-,2.994051,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758436.655232,CEznV84bAUnOTpuQl,192.168.2.5,38336,121.37.164.133,22,tcp,-,2.993918,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758432.509734,C5Hvea17BPzbGoMlu,192.168.2.5,34749,121.41.11.135,22,tcp,ssh,4.494658,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758437.656540,CqGxjp2ygANeU3J0y4,192.168.2.5,55283,121.73.26.162,22,tcp,-,2.992637,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758437.949085,CavFbb1DBkKYQ4sTie,192.168.2.5,40170,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758438.658860,ClhgqRq1wuw0rNHoa,192.168.2.5,46766,121.43.106.26,22,tcp,-,2.990271,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758439.659451,Cgl1lA4Pj6J39evu3b,192.168.2.5,40763,121.193.77.161,22,tcp,-,2.999789,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758440.659260,CYifBR377Z4ZupEQaa,192.168.2.5,39653,121.165.89.48,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758440.661337,CmmGYA1n4HgLXewKzb,192.168.2.5,39184,121.43.139.47,22,tcp,-,2.997895,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758436.730939,CagDPB1UZzqHQZsl9f,192.168.2.5,34755,121.41.11.135,22,tcp,ssh,4.479747,605,1801,SF,-,-,0,ShAdDaFf,15,1393,15,2589,(empty),Malicious,Attack,
1526758441.659425,Cpu1904aS28sXtzhJ4,192.168.2.5,49653,121.76.8.165,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758441.662647,C5vFdEScg3miyf5Fi,192.168.2.5,47928,121.217.195.57,22,tcp,-,2.996568,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758441.953265,CCW6wp4xO0qBSl1mx9,192.168.2.5,40185,200.168.87.203,59353,tcp,-,2.995898,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758442.659427,C28h1s3rw9yNhQXXN5,192.168.2.5,36614,121.77.218.78,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758442.664696,CeH0Kv2lET169Q6cCb,192.168.2.5,35329,121.254.168.121,22,tcp,-,2.994618,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758443.659554,CDmHbt3tiEpIxY5AXc,192.168.2.5,38336,121.37.164.133,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758443.666740,CsTxzT2trpM4vxlkg,192.168.2.5,38451,121.6.205.83,22,tcp,-,2.992479,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758444.659356,CdazQn1HTg7U92Vlr4,192.168.2.5,55283,121.73.26.162,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758444.668205,CioeQZNmMaDqV1d4d,192.168.2.5,43080,121.181.154.91,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758445.659165,Ci8EbS2pmyQG6MKqb2,192.168.2.5,46766,121.43.106.26,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758445.669574,Cm7d2K1VQymxHoZp62,192.168.2.5,38046,121.91.231.181,22,tcp,-,2.999879,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758440.955174,CFChne2RU2x8LLRjKi,192.168.2.5,34760,121.41.11.135,22,tcp,ssh,5.384378,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2653,(empty),Malicious,Attack,
1526758446.669431,CMQW4m3JxPJx7ujUoj,192.168.2.5,40763,121.193.77.161,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758446.671572,CnWw8A4aR4gq3hsaJ3,192.168.2.5,59641,121.41.141.217,22,tcp,-,2.997725,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758447.669208,CtgMtuEv0IlWW3S26,192.168.2.5,39184,121.43.139.47,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758447.672810,C7y16E1ecF2ERfHGT1,192.168.2.5,49956,121.174.214.244,22,tcp,-,2.996439,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758448.669367,CgbIdH1HVuFCBdb8de,192.168.2.5,47928,121.217.195.57,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758448.674417,CdOieD1ZFMwlrbWgKh,192.168.2.5,58271,121.209.129.222,22,tcp,-,2.994848,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758448.959178,CpdsDC1pY2CMwgRm68,192.168.2.5,40185,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758449.669646,CoDwTk2EC8ngUFEnHg,192.168.2.5,35329,121.254.168.121,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758449.675663,CScPEdOO73W37inSf,192.168.2.5,45859,121.235.67.172,22,tcp,-,2.993514,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758450.669403,CKVxGs1GDIsMgKPHn4,192.168.2.5,38451,121.6.205.83,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758450.676905,ChVkTR1AQg2bX5FmY,192.168.2.5,41571,121.13.110.56,22,tcp,-,2.992299,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758451.678316,C7gKbO1L4IpSbwxEXd,192.168.2.5,56261,121.60.199.123,22,tcp,-,2.990872,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758446.077859,C19vFq4ZJFXFX0P6zj,192.168.2.5,34767,121.41.11.135,22,tcp,ssh,5.989430,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758452.679276,CXhSD34Hi1wkrdhVGg,192.168.2.5,38046,121.91.231.181,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758452.680111,CDANKg3euf1Xv1QP29,192.168.2.5,37530,121.244.198.163,22,tcp,-,2.999245,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758452.964158,CW2khT3xH3jrvnNwHh,192.168.2.5,40199,200.168.87.203,59353,tcp,-,2.995056,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758453.679301,Cek3IG1z2Aq1jZbta,192.168.2.5,59641,121.41.141.217,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758453.681686,CdQSYu1aks7PQTMaU5,192.168.2.5,48781,121.238.77.114,22,tcp,-,2.997607,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758454.679425,CIIp2D4xlG9x3HF0Uc,192.168.2.5,49956,121.174.214.244,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758454.681903,CUk70s2Pj92YVWQHD,192.168.2.5,60877,121.66.130.13,22,tcp,-,2.997348,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758455.679474,CJTNwf3WpMtkBjbDw7,192.168.2.5,58271,121.209.129.222,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758455.684540,C9inLK3jw3O79In441,192.168.2.5,58216,121.29.94.116,22,tcp,-,2.994770,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758451.749131,C2KcuK3iLhFf4AuRwh,192.168.2.5,34774,121.41.11.135,22,tcp,ssh,4.913800,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758456.679623,Clj6GI1d80xL9m2mHl,192.168.2.5,45859,121.235.67.172,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758456.685837,CsDx3o1RYii6qgrQMl,192.168.2.5,57642,121.210.135.2,22,tcp,-,2.993372,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758457.679394,CoW9E44SEMzODOgHai,192.168.2.5,41571,121.13.110.56,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758457.686938,CbpW9v3Waw83yVZtFb,192.168.2.5,38329,121.172.182.88,22,tcp,-,2.992298,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758458.679179,CrpOJS3ZZ1kXwZBVRe,192.168.2.5,56261,121.60.199.123,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758458.688184,CpctfE1SS6QRPHmP49,192.168.2.5,51600,121.33.136.218,22,tcp,-,2.991038,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758459.689345,CTOLtDBss8BjmaqGc,192.168.2.5,37530,121.244.198.163,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758459.690187,CJQwO72LRAIYQHUQ3b,192.168.2.5,54083,121.1.243.30,22,tcp,-,2.999164,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758459.969310,Cs3BFmLrdBIZ5WKhg,192.168.2.5,40199,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758460.689261,CWs8yT1MmkCwd1ZB18,192.168.2.5,48781,121.238.77.114,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758460.691699,CF7DpH1jvbsBL5Yu4j,192.168.2.5,45536,121.173.1.13,22,tcp,-,2.997782,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758456.380024,C4eGLg4NXQW4XhVyQ7,192.168.2.5,34780,121.41.11.135,22,tcp,ssh,4.992212,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack,
1526758461.689476,C78k15QAdmVdeP4Fg,192.168.2.5,60877,121.66.130.13,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758461.692988,CDPNZh4tECJEmHescb,192.168.2.5,59536,121.101.188.212,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758462.689534,CyDXi81glhCriovBja,192.168.2.5,58216,121.29.94.116,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758462.694465,ClKan91lv6WGLSeWtg,192.168.2.5,45658,121.96.50.28,22,tcp,-,2.994756,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758463.689286,CrXJZo2GCqM0uM24k3,192.168.2.5,57642,121.210.135.2,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758463.695919,CaEcR11kLipFt2kes6,192.168.2.5,55690,121.131.33.232,22,tcp,-,2.993341,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758408.803785,CeXgN61sY3e08zZTDc,14.141.63.225,11,192.168.2.5,0,icmp,-,-,-,-,OTH,-,-,0,-,1,56,0,0,(empty),Benign,-,
1526758463.975178,CkSwf81lH23dAlUTWh,192.168.2.5,40213,200.168.87.203,59353,tcp,-,2.994052,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758464.689500,CJQHbG3ku7nzgdY6ai,192.168.2.5,38329,121.172.182.88,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758464.696937,CxYGFe163YHT7WeDZ7,192.168.2.5,33518,121.245.99.107,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
1526758465.689363,CviraIBDe1Zx58hR4,192.168.2.5,51600,121.33.136.218,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan,
